# 	 DM 	 SNR 	 Arrival Time (sec)
422 	 60.91 	 4.12 	 8.1684
423 	 61.45 	 4.15 	 7.7070
424 	 69.00 	 4.32 	 7.9482
425 	 64.15 	 4.22 	 8.8395
426 	 64.69 	 4.06 	 8.0845
427 	 67.92 	 4.24 	 7.9167
428 	 73.31 	 4.11 	 8.5144
429 	 69.54 	 4.39 	 7.9167
430 	 74.39 	 4.30 	 8.0845
431 	 74.39 	 4.80 	 8.3676
432 	 81.94 	 4.11 	 8.8814
433 	 85.17 	 4.31 	 8.3781
434 	 88.40 	 4.15 	 8.8710
435 	 87.33 	 5.16 	 7.6127
436 	 91.64 	 4.25 	 8.1999
437 	 93.79 	 4.30 	 7.9587
438 	 96.49 	 4.03 	 7.8748
439 	 101.34 	 4.55 	 8.6822
440 	 101.34 	 4.70 	 8.7032
441 	 102.42 	 4.15 	 8.1684
442 	 102.96 	 4.38 	 8.6298
443 	 106.73 	 4.41 	 8.4515
444 	 107.27 	 4.19 	 8.5040
445 	 109.97 	 4.17 	 8.6298
446 	 113.20 	 4.51 	 8.6298
447 	 117.51 	 4.49 	 7.7909
448 	 122.90 	 4.20 	 8.6822
449 	 122.90 	 4.04 	 7.6651
450 	 126.14 	 4.56 	 8.6193
451 	 124.52 	 4.45 	 8.0426
452 	 128.29 	 4.03 	 7.6651
453 	 133.68 	 4.53 	 8.5144
454 	 31.26 	 4.18 	 8.7032
455 	 40.97 	 4.49 	 7.6965
456 	 49.59 	 4.49 	 7.7804
457 	 49.59 	 4.36 	 8.8710
458 	 81.94 	 4.22 	 7.6965
459 	 80.86 	 4.21 	 8.5354
460 	 107.81 	 4.01 	 7.6127
461 	 131.53 	 4.25 	 8.8710
462 	 133.68 	 4.45 	 8.5354
463 	 144.47 	 4.26 	 7.6127
464 	 148.78 	 4.13 	 7.6127
465 	 168.18 	 4.02 	 8.6193
466 	 171.42 	 4.13 	 7.6127
467 	 178.96 	 4.12 	 7.8433
468 	 178.96 	 4.25 	 8.4515
469 	 200.53 	 4.22 	 8.8710
470 	 202.68 	 4.27 	 8.3676
471 	 211.31 	 5.52 	 8.3467
472 	 211.31 	 4.94 	 8.3676
473 	 214.54 	 4.16 	 8.2837
